frame,speed
data/train_images/246.jpg,21.967380
data/train_images/247.jpg,21.867499
data/train_images/248.jpg,21.878563
data/train_images/249.jpg,21.830777
data/train_images/250.jpg,21.724761
data/train_images/251.jpg,21.720484
data/train_images/252.jpg,21.682866
data/train_images/253.jpg,21.565654
data/train_images/254.jpg,21.630614
data/train_images/255.jpg,21.522918
data/train_images/256.jpg,21.493050
data/train_images/257.jpg,21.502722
data/train_images/258.jpg,21.393423
data/train_images/259.jpg,21.312005
data/train_images/260.jpg,21.256784
data/train_images/261.jpg,21.283194
data/train_images/262.jpg,21.170907
data/train_images/263.jpg,21.128252
data/train_images/264.jpg,21.108952
data/train_images/265.jpg,21.026714
data/train_images/266.jpg,20.997039
data/train_images/267.jpg,21.006357
data/train_images/268.jpg,20.969367
data/train_images/269.jpg,20.944717
data/train_images/270.jpg,20.942738
data/train_images/271.jpg,20.863276
data/train_images/272.jpg,20.872582
data/train_images/273.jpg,20.858857
data/train_images/274.jpg,20.820238
data/train_images/275.jpg,20.823964
data/train_images/276.jpg,20.751848
data/train_images/277.jpg,20.723851
data/train_images/278.jpg,20.729127
data/train_images/279.jpg,20.679543
data/train_images/280.jpg,20.582223
data/train_images/281.jpg,20.543176
data/train_images/282.jpg,20.562831
data/train_images/283.jpg,20.485892
data/train_images/284.jpg,20.365818
data/train_images/285.jpg,20.379100
data/train_images/286.jpg,20.319317
data/train_images/287.jpg,20.222046
data/train_images/288.jpg,20.281935
data/train_images/289.jpg,20.160613
data/train_images/290.jpg,20.137914
data/train_images/291.jpg,20.138333
data/train_images/292.jpg,20.025060
data/train_images/293.jpg,19.992256
data/train_images/294.jpg,19.911347
data/train_images/295.jpg,19.882995
data/train_images/296.jpg,19.877321
data/train_images/297.jpg,19.715738
data/train_images/298.jpg,19.649489
data/train_images/299.jpg,19.605410
data/train_images/300.jpg,19.547851
data/train_images/301.jpg,19.452522
data/train_images/302.jpg,19.356058
data/train_images/303.jpg,19.341933
data/train_images/304.jpg,19.290832
data/train_images/305.jpg,19.110332
data/train_images/306.jpg,19.190850
data/train_images/307.jpg,19.113866
data/train_images/308.jpg,19.037851
data/train_images/309.jpg,18.990706
data/train_images/310.jpg,18.896681
data/train_images/311.jpg,18.732623
data/train_images/312.jpg,18.742782
data/train_images/313.jpg,18.593645
data/train_images/314.jpg,18.517665
data/train_images/315.jpg,18.425153
data/train_images/316.jpg,18.414805
data/train_images/317.jpg,18.345416
data/train_images/318.jpg,18.296095
data/train_images/319.jpg,18.280873
data/train_images/320.jpg,18.215723
data/train_images/321.jpg,18.199875
data/train_images/322.jpg,18.170798
data/train_images/323.jpg,18.120178
data/train_images/324.jpg,18.114072
data/train_images/325.jpg,18.101441
data/train_images/326.jpg,18.026191
data/train_images/327.jpg,18.033098
data/train_images/328.jpg,17.985449
data/train_images/329.jpg,17.974486
data/train_images/330.jpg,17.978176
data/train_images/331.jpg,17.926244
data/train_images/332.jpg,17.895649
data/train_images/333.jpg,17.904253
data/train_images/334.jpg,17.900632
data/train_images/335.jpg,17.870866
data/train_images/336.jpg,17.906272
data/train_images/337.jpg,17.910780
data/train_images/338.jpg,17.885157
data/train_images/339.jpg,17.870561
data/train_images/340.jpg,17.859622
data/train_images/341.jpg,17.835110
data/train_images/342.jpg,17.820890
data/train_images/343.jpg,17.817578
data/train_images/344.jpg,17.776329
data/train_images/345.jpg,17.773368
data/train_images/346.jpg,17.756399
data/train_images/347.jpg,17.740411
data/train_images/348.jpg,17.750502
data/train_images/349.jpg,17.713229
data/train_images/350.jpg,17.720286
data/train_images/351.jpg,17.707938
data/train_images/352.jpg,17.701258
data/train_images/353.jpg,17.701865
data/train_images/354.jpg,17.694371
data/train_images/355.jpg,17.632586
data/train_images/356.jpg,17.586225
data/train_images/357.jpg,17.526406
data/train_images/358.jpg,17.544085
data/train_images/359.jpg,17.502712
data/train_images/360.jpg,17.451329
data/train_images/361.jpg,17.484430
data/train_images/362.jpg,17.416052
data/train_images/363.jpg,17.388921
data/train_images/364.jpg,17.397132
data/train_images/365.jpg,17.321062
data/train_images/366.jpg,17.293555
data/train_images/367.jpg,17.280179
data/train_images/368.jpg,17.215000
data/train_images/369.jpg,17.198205
data/train_images/370.jpg,17.177024
data/train_images/371.jpg,17.144791
data/train_images/372.jpg,17.135780
data/train_images/373.jpg,17.106082
data/train_images/374.jpg,17.040895
data/train_images/375.jpg,17.066623
data/train_images/376.jpg,17.007221
data/train_images/377.jpg,16.965812
data/train_images/378.jpg,16.902998
data/train_images/379.jpg,16.927943
data/train_images/380.jpg,16.876896
data/train_images/381.jpg,16.827640
data/train_images/382.jpg,16.852029
data/train_images/383.jpg,16.776187
data/train_images/384.jpg,16.727212
data/train_images/385.jpg,16.748829
data/train_images/386.jpg,16.660815
data/train_images/387.jpg,16.658419
data/train_images/388.jpg,16.651665
data/train_images/389.jpg,16.622098
data/train_images/390.jpg,16.596606
data/train_images/391.jpg,16.547330
data/train_images/392.jpg,16.525286
data/train_images/393.jpg,16.507766
data/train_images/394.jpg,16.454513
data/train_images/395.jpg,16.436982
data/train_images/396.jpg,16.428845
data/train_images/397.jpg,16.363859
data/train_images/398.jpg,16.348094
data/train_images/399.jpg,16.282683
data/train_images/400.jpg,16.296509
data/train_images/401.jpg,16.271328
data/train_images/402.jpg,16.174741
data/train_images/403.jpg,16.214317
data/train_images/404.jpg,16.157124
data/train_images/405.jpg,16.102732
data/train_images/406.jpg,16.106655
data/train_images/407.jpg,16.086453
data/train_images/408.jpg,16.049456
data/train_images/409.jpg,16.051216
data/train_images/410.jpg,16.007865
data/train_images/411.jpg,15.951593
data/train_images/412.jpg,15.894406
data/train_images/413.jpg,15.883973
data/train_images/414.jpg,15.869272
data/train_images/415.jpg,15.811602
data/train_images/416.jpg,15.794933
data/train_images/417.jpg,15.745741
data/train_images/418.jpg,15.726425
data/train_images/419.jpg,15.720598
data/train_images/420.jpg,15.675835
data/train_images/421.jpg,15.673611
data/train_images/422.jpg,15.655756
data/train_images/423.jpg,15.627181
data/train_images/424.jpg,15.646816
data/train_images/425.jpg,15.602119
data/train_images/426.jpg,15.579875
data/train_images/427.jpg,15.594948
data/train_images/428.jpg,15.577295
data/train_images/429.jpg,15.555608
data/train_images/430.jpg,15.618620
data/train_images/431.jpg,15.596103
data/train_images/432.jpg,15.598693
data/train_images/433.jpg,15.638159
data/train_images/434.jpg,15.656410
data/train_images/435.jpg,15.578146
data/train_images/436.jpg,15.531089
data/train_images/437.jpg,15.530522
data/train_images/438.jpg,15.542079
data/train_images/439.jpg,15.542342
data/train_images/440.jpg,15.529362
data/train_images/441.jpg,15.544828
data/train_images/442.jpg,15.548348
data/train_images/443.jpg,15.545864
data/train_images/444.jpg,15.558583
data/train_images/445.jpg,15.567834
data/train_images/446.jpg,15.552205
data/train_images/447.jpg,15.617641
data/train_images/448.jpg,15.614487
data/train_images/449.jpg,15.604403
data/train_images/450.jpg,15.649430
data/train_images/451.jpg,15.630264
data/train_images/452.jpg,15.649289
data/train_images/453.jpg,15.701191
data/train_images/454.jpg,15.705422
data/train_images/455.jpg,15.687132
data/train_images/456.jpg,15.726955
data/train_images/457.jpg,15.757108
data/train_images/458.jpg,15.768657
data/train_images/459.jpg,15.780862
data/train_images/460.jpg,15.830419
data/train_images/461.jpg,15.823170
data/train_images/462.jpg,15.838748
data/train_images/463.jpg,15.875624
data/train_images/464.jpg,15.868013
data/train_images/465.jpg,15.929014
data/train_images/466.jpg,15.936420
data/train_images/467.jpg,15.963043
data/train_images/468.jpg,15.997256
data/train_images/469.jpg,16.000294
data/train_images/470.jpg,16.048715
data/train_images/471.jpg,16.071336
data/train_images/472.jpg,16.073721
data/train_images/473.jpg,16.103754
data/train_images/474.jpg,16.145752
data/train_images/475.jpg,16.162403
data/train_images/476.jpg,16.159864
data/train_images/477.jpg,16.178023
data/train_images/478.jpg,16.236986
data/train_images/479.jpg,16.221460
data/train_images/480.jpg,16.217188
data/train_images/481.jpg,16.278296
data/train_images/482.jpg,16.254800
data/train_images/483.jpg,16.298243
data/train_images/484.jpg,16.339359
data/train_images/485.jpg,16.321399
data/train_images/486.jpg,16.359128
data/train_images/487.jpg,16.382156
data/train_images/488.jpg,16.423409
data/train_images/489.jpg,16.417712
data/train_images/490.jpg,16.443979
data/train_images/491.jpg,16.460496
data/train_images/492.jpg,16.451782
data/train_images/493.jpg,16.457459
data/train_images/494.jpg,16.487735
data/train_images/495.jpg,16.488839
data/train_images/496.jpg,16.512347
data/train_images/497.jpg,16.482478
data/train_images/498.jpg,16.518075
data/train_images/499.jpg,16.514661
data/train_images/500.jpg,16.517764
data/train_images/501.jpg,16.531880
data/train_images/502.jpg,16.526951
data/train_images/503.jpg,16.555249
data/train_images/504.jpg,16.520121
data/train_images/505.jpg,16.548351
data/train_images/506.jpg,16.556675
data/train_images/507.jpg,16.538771
data/train_images/508.jpg,16.568003
data/train_images/509.jpg,16.544490
data/train_images/510.jpg,16.535499
data/train_images/511.jpg,16.561499
data/train_images/512.jpg,16.542190
data/train_images/513.jpg,16.543448
data/train_images/514.jpg,16.557562
data/train_images/515.jpg,16.566169
data/train_images/516.jpg,16.556605
data/train_images/517.jpg,16.570418
data/train_images/518.jpg,16.580516
data/train_images/519.jpg,16.562177
data/train_images/520.jpg,16.577028
data/train_images/521.jpg,16.572893
data/train_images/522.jpg,16.590643
data/train_images/523.jpg,16.614449
data/train_images/524.jpg,16.620514
data/train_images/525.jpg,16.636675
data/train_images/526.jpg,16.645457
data/train_images/527.jpg,16.611129
data/train_images/528.jpg,16.657846
data/train_images/529.jpg,16.645958
data/train_images/530.jpg,16.707041
data/train_images/531.jpg,16.674124
data/train_images/532.jpg,16.677512
data/train_images/533.jpg,16.721720
data/train_images/534.jpg,16.739936
data/train_images/535.jpg,16.751187
data/train_images/536.jpg,16.790234
data/train_images/537.jpg,16.783236
data/train_images/538.jpg,16.812558
data/train_images/539.jpg,16.835089
data/train_images/540.jpg,16.825195
data/train_images/541.jpg,16.837534
data/train_images/542.jpg,16.843719
data/train_images/543.jpg,16.860487
data/train_images/544.jpg,16.876560
data/train_images/545.jpg,16.884602
data/train_images/546.jpg,16.913861
data/train_images/547.jpg,16.922980
data/train_images/548.jpg,16.896026
data/train_images/549.jpg,16.974919
data/train_images/550.jpg,16.964687
data/train_images/551.jpg,17.006133
data/train_images/552.jpg,16.974850
data/train_images/553.jpg,17.015042
data/train_images/554.jpg,17.026478
data/train_images/555.jpg,17.023531
data/train_images/556.jpg,17.050935
data/train_images/557.jpg,17.062122
data/train_images/558.jpg,17.063496
data/train_images/559.jpg,17.118941
data/train_images/560.jpg,17.116624
data/train_images/561.jpg,17.112070
data/train_images/562.jpg,17.145810
data/train_images/563.jpg,17.159537
data/train_images/564.jpg,17.154466
data/train_images/565.jpg,17.171054
data/train_images/566.jpg,17.179673
data/train_images/567.jpg,17.222761
data/train_images/568.jpg,17.224564
data/train_images/569.jpg,17.223354
data/train_images/570.jpg,17.223373
data/train_images/571.jpg,17.260710
data/train_images/572.jpg,17.290239
data/train_images/573.jpg,17.268331
data/train_images/574.jpg,17.253500
data/train_images/575.jpg,17.294589
data/train_images/576.jpg,17.291935
data/train_images/577.jpg,17.326415
data/train_images/578.jpg,17.319426
data/train_images/579.jpg,17.317434
data/train_images/580.jpg,17.333616
data/train_images/581.jpg,17.330645
data/train_images/582.jpg,17.309512
data/train_images/583.jpg,17.342974
data/train_images/584.jpg,17.353450
data/train_images/585.jpg,17.345175
data/train_images/586.jpg,17.355721
data/train_images/587.jpg,17.358381
data/train_images/588.jpg,17.384412
data/train_images/589.jpg,17.373850
data/train_images/590.jpg,17.372270
data/train_images/591.jpg,17.370947
data/train_images/592.jpg,17.378427
data/train_images/593.jpg,17.375183
data/train_images/594.jpg,17.373487
data/train_images/595.jpg,17.378253
data/train_images/596.jpg,17.392385
data/train_images/597.jpg,17.373938
data/train_images/598.jpg,17.381478
data/train_images/599.jpg,17.376368
data/train_images/600.jpg,17.385073
data/train_images/601.jpg,17.373850
data/train_images/602.jpg,17.381336
data/train_images/603.jpg,17.377884
data/train_images/604.jpg,17.380602
data/train_images/605.jpg,17.383297
data/train_images/606.jpg,17.387647
data/train_images/607.jpg,17.385992
data/train_images/608.jpg,17.382180
data/train_images/609.jpg,17.372289
data/train_images/610.jpg,17.382248
data/train_images/611.jpg,17.375353
data/train_images/612.jpg,17.390186
data/train_images/613.jpg,17.379182
data/train_images/614.jpg,17.382460
data/train_images/615.jpg,17.380332
data/train_images/616.jpg,17.389412
data/train_images/617.jpg,17.387074
data/train_images/618.jpg,17.393268
data/train_images/619.jpg,17.380472
data/train_images/620.jpg,17.384893
data/train_images/621.jpg,17.373103
data/train_images/622.jpg,17.385309
data/train_images/623.jpg,17.383070
data/train_images/624.jpg,17.391201
data/train_images/625.jpg,17.404724
data/train_images/626.jpg,17.404062
data/train_images/627.jpg,17.403852
data/train_images/628.jpg,17.404158
data/train_images/629.jpg,17.406330
data/train_images/630.jpg,17.395276
data/train_images/631.jpg,17.387772
data/train_images/632.jpg,17.386512
data/train_images/633.jpg,17.400358
data/train_images/634.jpg,17.389369
data/train_images/635.jpg,17.395267
data/train_images/636.jpg,17.387020
data/train_images/637.jpg,17.393792
data/train_images/638.jpg,17.404562
data/train_images/639.jpg,17.401751
data/train_images/640.jpg,17.395766
data/train_images/641.jpg,17.406964
data/train_images/642.jpg,17.386298
data/train_images/643.jpg,17.420158
data/train_images/644.jpg,17.474613
data/train_images/645.jpg,17.446048
data/train_images/646.jpg,17.445287
data/train_images/647.jpg,17.527802
data/train_images/648.jpg,17.494453
data/train_images/649.jpg,17.542953
data/train_images/650.jpg,17.521034
data/train_images/651.jpg,17.546914
data/train_images/652.jpg,17.555158
data/train_images/653.jpg,17.604875
data/train_images/654.jpg,17.675381
data/train_images/655.jpg,17.663558
data/train_images/656.jpg,17.700915
data/train_images/657.jpg,17.767309
data/train_images/658.jpg,17.745582
data/train_images/659.jpg,17.786492
data/train_images/660.jpg,17.821049
data/train_images/661.jpg,17.890929
data/train_images/662.jpg,17.963418
data/train_images/663.jpg,17.976169
data/train_images/664.jpg,18.080200
data/train_images/665.jpg,18.066455
data/train_images/666.jpg,18.119991
data/train_images/667.jpg,18.188557
data/train_images/668.jpg,18.266248
data/train_images/669.jpg,18.341597
data/train_images/670.jpg,18.327987
data/train_images/671.jpg,18.392398
data/train_images/672.jpg,18.497652
data/train_images/673.jpg,18.488852
data/train_images/674.jpg,18.548176
data/train_images/675.jpg,18.663420
data/train_images/676.jpg,18.656165
data/train_images/677.jpg,18.717218
data/train_images/678.jpg,18.847604
data/train_images/679.jpg,18.802266
data/train_images/680.jpg,18.887023
data/train_images/681.jpg,18.991404
data/train_images/682.jpg,19.059908
data/train_images/683.jpg,19.077223
data/train_images/684.jpg,19.112356
data/train_images/685.jpg,19.221734
data/train_images/686.jpg,19.216901
data/train_images/687.jpg,19.268927
data/train_images/688.jpg,19.404083
data/train_images/689.jpg,19.401162
data/train_images/690.jpg,19.485605
data/train_images/691.jpg,19.508945
data/train_images/692.jpg,19.542924
data/train_images/693.jpg,19.660117
data/train_images/694.jpg,19.668178
data/train_images/695.jpg,19.723249
data/train_images/696.jpg,19.772587
data/train_images/697.jpg,19.758959
data/train_images/698.jpg,19.868049
data/train_images/699.jpg,19.912902
data/train_images/700.jpg,19.904911
data/train_images/701.jpg,19.980942
data/train_images/702.jpg,20.033577
data/train_images/703.jpg,19.978869
data/train_images/704.jpg,19.984424
data/train_images/705.jpg,20.049583
data/train_images/706.jpg,20.179338
data/train_images/707.jpg,20.199063
data/train_images/708.jpg,20.194065
data/train_images/709.jpg,20.241186
data/train_images/710.jpg,20.231926
data/train_images/711.jpg,20.245507
data/train_images/712.jpg,20.281187
data/train_images/713.jpg,20.286342
data/train_images/714.jpg,20.347300
data/train_images/715.jpg,20.353191
data/train_images/716.jpg,20.369883
data/train_images/717.jpg,20.413796
data/train_images/718.jpg,20.416120
data/train_images/719.jpg,20.467355
data/train_images/720.jpg,20.479317
data/train_images/721.jpg,20.484872
data/train_images/722.jpg,20.566550
data/train_images/723.jpg,20.579292
data/train_images/724.jpg,20.624977
data/train_images/725.jpg,20.630964
data/train_images/726.jpg,20.660393
data/train_images/727.jpg,20.713403
data/train_images/728.jpg,20.682495
data/train_images/729.jpg,20.770802
data/train_images/730.jpg,20.784335
data/train_images/731.jpg,20.762694
data/train_images/732.jpg,20.856346
data/train_images/733.jpg,20.871036
data/train_images/734.jpg,20.886284
data/train_images/735.jpg,20.947410
data/train_images/736.jpg,20.965967
data/train_images/737.jpg,20.960698
data/train_images/738.jpg,21.022418
data/train_images/739.jpg,21.056330
data/train_images/740.jpg,21.100131
data/train_images/741.jpg,21.127199
data/train_images/742.jpg,21.133818
data/train_images/743.jpg,21.182492
data/train_images/744.jpg,21.213268
data/train_images/745.jpg,21.281692
data/train_images/746.jpg,21.292800
data/train_images/747.jpg,21.321235
data/train_images/748.jpg,21.381613
data/train_images/749.jpg,21.364435
data/train_images/750.jpg,21.384668
data/train_images/751.jpg,21.446207
data/train_images/752.jpg,21.434238
data/train_images/753.jpg,21.495466
data/train_images/754.jpg,21.519578
data/train_images/755.jpg,21.513832
data/train_images/756.jpg,21.578462
data/train_images/757.jpg,21.636775
data/train_images/758.jpg,21.651084
data/train_images/759.jpg,21.664355
data/train_images/760.jpg,21.691847
data/train_images/761.jpg,21.723532
data/train_images/762.jpg,21.732517
data/train_images/763.jpg,21.744673
data/train_images/764.jpg,21.792980
data/train_images/765.jpg,21.794875
data/train_images/766.jpg,21.847403
data/train_images/767.jpg,21.844628
data/train_images/768.jpg,21.868172
data/train_images/769.jpg,21.890881
data/train_images/770.jpg,21.895057
data/train_images/771.jpg,21.951870
data/train_images/772.jpg,21.954630
data/train_images/773.jpg,21.963172
data/train_images/774.jpg,22.009935
data/train_images/775.jpg,21.997005
data/train_images/776.jpg,22.026124
data/train_images/777.jpg,22.028198
data/train_images/778.jpg,22.064630
data/train_images/779.jpg,22.090806
data/train_images/780.jpg,22.111534
data/train_images/781.jpg,22.119714
data/train_images/782.jpg,22.150058
data/train_images/783.jpg,22.150303
data/train_images/784.jpg,22.154248
data/train_images/785.jpg,22.185456
data/train_images/786.jpg,22.160720
data/train_images/787.jpg,22.133503
data/train_images/788.jpg,22.179944
data/train_images/789.jpg,22.183296
data/train_images/790.jpg,22.176075
data/train_images/791.jpg,22.157912
data/train_images/792.jpg,22.172853
data/train_images/793.jpg,22.185906
data/train_images/794.jpg,22.165609
data/train_images/795.jpg,22.110256
data/train_images/796.jpg,21.974706
data/train_images/797.jpg,22.042490
data/train_images/798.jpg,22.143387
data/train_images/799.jpg,22.134150
data/train_images/800.jpg,22.120739
data/train_images/801.jpg,22.112081
data/train_images/802.jpg,22.130141
data/train_images/803.jpg,22.070214
data/train_images/804.jpg,22.059238
data/train_images/805.jpg,22.084061
data/train_images/806.jpg,22.038972
data/train_images/807.jpg,22.032479
data/train_images/808.jpg,22.024641
data/train_images/809.jpg,22.004645
data/train_images/810.jpg,21.995104
data/train_images/811.jpg,21.975219
data/train_images/812.jpg,21.968397
data/train_images/813.jpg,21.957021
data/train_images/814.jpg,21.951919
data/train_images/815.jpg,21.941105
data/train_images/816.jpg,21.899646
data/train_images/817.jpg,21.887786
data/train_images/818.jpg,21.890198
data/train_images/819.jpg,21.880123
data/train_images/820.jpg,21.877367
data/train_images/821.jpg,21.842335
data/train_images/822.jpg,21.846909
